trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.3, 'e': 0.9900498337491681}",20,0,-59.99854377069853,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
2,False,"{'a': 0.3, 'e': 0.9801986733067553}",25,0,-128.8349877735294,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
3,False,"{'a': 0.3, 'e': 0.9704455335485082}",20,0,-53.18369538620224,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
4,False,"{'a': 0.3, 'e': 0.9607894391523232}",25,0,-132.4843830355239,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
5,False,"{'a': 0.3, 'e': 0.951229424500714}",25,0,-140.41055166177676,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
6,False,"{'a': 0.3, 'e': 0.9417645335842487}",25,0,-10.271946110187498,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
7,False,"{'a': 0.3, 'e': 0.9323938199059483}",25,0,-113.975691195173,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
8,False,"{'a': 0.3, 'e': 0.9231163463866358}",25,0,-106.76054723731272,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
9,False,"{'a': 0.3, 'e': 0.9139311852712282}",20,0,-150.54216187840663,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
10,False,"{'a': 0.3, 'e': 0.9048374180359595}",25,11,-18.62069527043337,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
11,False,"{'a': 0.3, 'e': 0.8958341352965282}",25,0,-146.95249396244998,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
12,False,"{'a': 0.3, 'e': 0.8869204367171575}",25,0,-92.9100809370133,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
13,False,"{'a': 0.3, 'e': 0.8780954309205613}",20,0,-92.59102116730185,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
14,False,"{'a': 0.3, 'e': 0.8693582353988059}",20,0,-75.0837043677368,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
15,False,"{'a': 0.3, 'e': 0.8607079764250578}",20,0,-63.50222252575361,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
16,False,"{'a': 0.3, 'e': 0.8521437889662113}",20,0,-111.36208934444984,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
17,False,"{'a': 0.3, 'e': 0.8436648165963837}",20,0,-33.25058094636198,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
18,False,"{'a': 0.3, 'e': 0.835270211411272}",20,0,-62.98911302434798,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
19,False,"{'a': 0.3, 'e': 0.8269591339433623}",25,0,-107.88235632562963,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
20,False,"{'a': 0.3, 'e': 0.8187307530779818}",20,0,-96.75514219446178,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
21,False,"{'a': 0.3, 'e': 0.8105842459701871}",25,0,-185.8268234996634,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
22,False,"{'a': 0.3, 'e': 0.8025187979624785}",25,6,11.33408039937981,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.3, 'e': 0.794533602503334}",25,0,-211.24621686141973,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 5}",0
24,False,"{'a': 0.3, 'e': 0.7866278610665535}",30,0,-190.48505127254805,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
25,False,"{'a': 0.3, 'e': 0.7788007830714049}",30,0,-146.13134621460742,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
26,False,"{'a': 0.3, 'e': 0.7710515858035663}",20,0,-87.20916148713272,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
27,False,"{'a': 0.3, 'e': 0.7633794943368531}",20,2,-60.82632560721808,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
28,False,"{'a': 0.3, 'e': 0.7557837414557255}",25,0,-60.91402724355838,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
29,False,"{'a': 0.3, 'e': 0.7482635675785653}",35,0,-125.57039143652877,"{0: 25, 1: 3, 2: 4, 3: 1, 4: 2}",0
30,False,"{'a': 0.3, 'e': 0.7408182206817179}",25,0,-113.0053042784941,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 2}",0
31,False,"{'a': 0.3, 'e': 0.7334469562242892}",25,8,-67.53739795196641,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 0}",1
32,False,"{'a': 0.3, 'e': 0.7261490370736909}",30,0,-158.78822192039127,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
33,False,"{'a': 0.3, 'e': 0.7189237334319262}",20,0,-125.72372243370641,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
34,False,"{'a': 0.3, 'e': 0.7117703227626097}",20,0,-41.810274212633296,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
35,False,"{'a': 0.3, 'e': 0.7046880897187134}",25,0,-19.84055367730802,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
36,False,"{'a': 0.3, 'e': 0.697676326071031}",25,0,-197.10255413688952,"{0: 12, 1: 2, 2: 6, 3: 3, 4: 2}",0
37,False,"{'a': 0.3, 'e': 0.6907343306373547}",20,0,1.6786815464677387,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
38,False,"{'a': 0.3, 'e': 0.6838614092123558}",30,0,-118.00679593426474,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
39,False,"{'a': 0.3, 'e': 0.6770568744981647}",20,0,-83.66163986355707,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
40,False,"{'a': 0.3, 'e': 0.6703200460356393}",20,0,17.26550431295277,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
41,False,"{'a': 0.3, 'e': 0.6636502501363194}",25,0,-87.96989054879664,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
42,False,"{'a': 0.3, 'e': 0.6570468198150567}",20,10,-0.15034882546819395,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.3, 'e': 0.6505090947233165}",20,0,-109.55726255992934,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
44,False,"{'a': 0.3, 'e': 0.6440364210831414}",20,0,-58.353415998419656,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
45,False,"{'a': 0.3, 'e': 0.6376281516217733}",20,0,-22.104834507611304,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
46,False,"{'a': 0.3, 'e': 0.631283645506926}",30,12,1.7464908122288132,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
47,False,"{'a': 0.3, 'e': 0.6250022682827008}",25,0,-71.69332035460195,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",1
48,False,"{'a': 0.3, 'e': 0.6187833918061408}",25,0,-31.65499572563746,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
49,False,"{'a': 0.3, 'e': 0.6126263941844161}",30,0,-67.85548305602877,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
50,False,"{'a': 0.3, 'e': 0.6065306597126334}",20,10,-3.8044788893661856,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
51,False,"{'a': 0.3, 'e': 0.6004955788122659}",20,5,-15.309122903774767,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
52,False,"{'a': 0.3, 'e': 0.5945205479701944}",20,0,-35.85683878851816,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
53,False,"{'a': 0.3, 'e': 0.5886049696783552}",20,0,-135.59191214245675,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",1
54,False,"{'a': 0.3, 'e': 0.5827482523739896}",20,0,-26.636294777415827,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
55,False,"{'a': 0.3, 'e': 0.5769498103804866}",20,0,-92.83376632440337,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
56,False,"{'a': 0.3, 'e': 0.5712090638488149}",30,0,-77.88981310228802,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
57,False,"{'a': 0.3, 'e': 0.5655254386995371}",20,6,-6.745301385670746,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
58,False,"{'a': 0.3, 'e': 0.559898366565402}",25,11,-29.671842096815276,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
59,False,"{'a': 0.3, 'e': 0.5543272847345071}",30,0,-41.53779021108203,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
60,False,"{'a': 0.3, 'e': 0.5488116360940265}",20,12,15.00213920345399,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.3, 'e': 0.5433508690744998}",20,4,3.5906682642889143,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
62,False,"{'a': 0.3, 'e': 0.5379444375946745}",20,0,-88.05132840719862,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
63,False,"{'a': 0.3, 'e': 0.5325918010068972}",30,0,-88.66344853963642,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
64,False,"{'a': 0.3, 'e': 0.5272924240430485}",30,0,-71.4447133085959,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",1
65,False,"{'a': 0.3, 'e': 0.522045776761016}",20,0,-20.44677357784793,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
66,False,"{'a': 0.3, 'e': 0.5168513344916992}",25,0,-52.07110203150291,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
67,False,"{'a': 0.3, 'e': 0.5117085777865424}",35,0,-59.02015624827083,"{0: 30, 1: 2, 2: 1, 3: 0, 4: 2}",0
68,False,"{'a': 0.3, 'e': 0.5066169923655895}",20,0,-68.18961646518623,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
69,False,"{'a': 0.3, 'e': 0.5015760690660555}",30,0,-98.47477224340493,"{0: 25, 1: 2, 2: 0, 3: 0, 4: 3}",0
70,False,"{'a': 0.3, 'e': 0.49658530379140947}",25,0,-134.88840470636973,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
71,False,"{'a': 0.3, 'e': 0.4916441974609651}",25,0,7.905760764702245,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
72,False,"{'a': 0.3, 'e': 0.4867522559599717}",25,0,15.237710283273579,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
73,False,"{'a': 0.3, 'e': 0.48190899009020244}",30,0,-199.0287222419336,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
74,False,"{'a': 0.3, 'e': 0.4771139155210344}",20,16,5.508207783662776,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.3, 'e': 0.4723665527410147}",20,0,-27.356938873985666,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
76,False,"{'a': 0.3, 'e': 0.46766642700990924}",25,0,1.8383971969943798,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
77,False,"{'a': 0.3, 'e': 0.46301306831122807}",20,0,-39.28225914396272,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
78,False,"{'a': 0.3, 'e': 0.4584060113052235}",20,12,12.84555550300087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.3, 'e': 0.45384479528235583}",20,0,-67.76847104829575,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
80,False,"{'a': 0.3, 'e': 0.44932896411722156}",30,0,-90.78457904635242,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",1
81,False,"{'a': 0.3, 'e': 0.4448580662229411}",20,14,2.8863332556599333,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.3, 'e': 0.44043165450599925}",25,15,9.694360245556021,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.3, 'e': 0.43604928632153556}",20,0,-68.88158021489532,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
84,False,"{'a': 0.3, 'e': 0.43171052342907973}",20,0,-43.51937145988794,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
85,False,"{'a': 0.3, 'e': 0.4274149319487267}",20,13,-0.12241543052873616,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.3, 'e': 0.4231620823177488}",30,11,-27.569434582185302,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
87,False,"{'a': 0.3, 'e': 0.418951549247639}",30,4,-118.10053442195161,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 3}",1
88,False,"{'a': 0.3, 'e': 0.4147829116815814}",20,0,-2.4629562226290855,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
89,False,"{'a': 0.3, 'e': 0.4106557527523455}",20,0,-14.752902513779667,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
90,False,"{'a': 0.3, 'e': 0.4065696597405991}",25,0,16.734279933668645,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
91,False,"{'a': 0.3, 'e': 0.40252422403363597}",20,10,-13.623919088126495,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
92,False,"{'a': 0.3, 'e': 0.39851904108451414}",30,18,17.914264043275317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.3, 'e': 0.3945537103716011}",35,7,27.208068859006694,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
94,False,"{'a': 0.3, 'e': 0.3906278353585211}",20,0,-83.93467927782491,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
95,False,"{'a': 0.3, 'e': 0.3867410234545012}",35,17,28.297935220578317,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.3, 'e': 0.38289288597511206}",30,0,-6.48312503537582,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
97,False,"{'a': 0.3, 'e': 0.37908303810339883}",20,3,-0.8009444832834467,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
98,False,"{'a': 0.3, 'e': 0.37531109885139957}",35,7,-13.002703561527582,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 0}",1
99,False,"{'a': 0.3, 'e': 0.3715766910220457}",20,0,0.33298895184546573,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
100,False,"{'a': 0.3, 'e': 0.36787944117144233}",25,6,-46.28859257163599,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
101,False,"{'a': 0.3, 'e': 0.3642189795715233}",25,3,-17.79791912012795,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
102,False,"{'a': 0.3, 'e': 0.3605949401730783}",20,8,-23.915996272296184,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
103,False,"{'a': 0.3, 'e': 0.3570069605691474}",20,1,-19.817696756444704,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
104,False,"{'a': 0.3, 'e': 0.35345468195878016}",25,17,-25.28810100624973,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 0}",1
105,False,"{'a': 0.3, 'e': 0.3499377491111553}",20,12,-27.487427080830606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
106,False,"{'a': 0.3, 'e': 0.3464558103300574}",30,15,-5.312019942112743,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
107,False,"{'a': 0.3, 'e': 0.34300851741870664}",25,2,-146.83213312006922,"{0: 13, 1: 1, 2: 6, 3: 1, 4: 2}",1
108,False,"{'a': 0.3, 'e': 0.3395955256449391}",20,0,-6.848081231843463,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
109,False,"{'a': 0.3, 'e': 0.33621649370673334}",20,0,-30.97011222202929,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
110,False,"{'a': 0.3, 'e': 0.33287108369807955}",20,7,1.1067257545564946,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
111,False,"{'a': 0.3, 'e': 0.32955896107518906}",20,0,0.27345109847250215,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
112,False,"{'a': 0.3, 'e': 0.32627979462303947}",25,8,-49.0003339596844,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
113,False,"{'a': 0.3, 'e': 0.3230332564222529}",20,0,8.574959251588526,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
114,False,"{'a': 0.3, 'e': 0.31981902181630384}",20,3,-20.34504240825237,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
115,False,"{'a': 0.3, 'e': 0.31663676937905316}",20,0,-62.77774196163934,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
116,False,"{'a': 0.3, 'e': 0.3134861808826053}",25,4,-18.20999609369213,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
117,False,"{'a': 0.3, 'e': 0.31036694126548503}",35,0,16.181593832605326,"{0: 33, 1: 0, 2: 1, 3: 1, 4: 0}",0
118,False,"{'a': 0.3, 'e': 0.30727873860113125}",20,9,-3.111912908948817,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
119,False,"{'a': 0.3, 'e': 0.3042212640667041}",30,13,-43.09333646738368,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
120,False,"{'a': 0.3, 'e': 0.30119421191220214}",20,4,-31.249382311452994,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
121,False,"{'a': 0.3, 'e': 0.2981972794298874}",25,8,0.03254200666602536,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
122,False,"{'a': 0.3, 'e': 0.2952301669240142}",25,0,-9.919539363901059,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
123,False,"{'a': 0.3, 'e': 0.2922925776808594}",20,0,17.87314351225579,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
124,False,"{'a': 0.3, 'e': 0.2893842179390506}",20,0,-7.638095508123011,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
125,False,"{'a': 0.3, 'e': 0.2865047968601901}",25,2,-19.431058831505233,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 0}",1
126,False,"{'a': 0.3, 'e': 0.2836540264997704}",20,8,8.243078467518473,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
127,False,"{'a': 0.3, 'e': 0.2808316217783798}",25,12,-73.86899511721194,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
128,False,"{'a': 0.3, 'e': 0.27803730045319414}",30,0,13.46295758158961,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
129,False,"{'a': 0.3, 'e': 0.27527078308975234}",20,16,6.051317263179161,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.3, 'e': 0.2725317930340126}",20,9,-33.66633860104507,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
131,False,"{'a': 0.3, 'e': 0.2698200563846868}",25,0,-13.005049760280142,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
132,False,"{'a': 0.3, 'e': 0.26713530196585034}",30,0,4.0946677998742125,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
133,False,"{'a': 0.3, 'e': 0.26447726129982396}",30,0,20.862735635960348,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
134,False,"{'a': 0.3, 'e': 0.261845668580326}",30,13,-25.083012741349805,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
135,False,"{'a': 0.3, 'e': 0.2592402606458915}",20,8,8.12737878452217,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
136,False,"{'a': 0.3, 'e': 0.2566607769535559}",20,14,-1.9687591400873927,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.3, 'e': 0.25410695955280027}",25,0,2.0061137403616103,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
138,False,"{'a': 0.3, 'e': 0.25157855305975646}",25,0,-44.6520914243811,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
139,False,"{'a': 0.3, 'e': 0.24907530463166816}",25,1,1.5759164223431794,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
140,False,"{'a': 0.3, 'e': 0.24659696394160643}",20,2,-67.73648512779893,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1
141,False,"{'a': 0.3, 'e': 0.2441432831534371}",25,16,16.4071253046473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.3, 'e': 0.24171401689703645}",30,0,6.222011910438492,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
143,False,"{'a': 0.3, 'e': 0.23930892224375455}",20,3,-34.74659771502645,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
144,False,"{'a': 0.3, 'e': 0.23692775868212176}",30,8,20.521692207868266,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.3, 'e': 0.23457028809379765}",20,4,-16.251083425369828,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
146,False,"{'a': 0.3, 'e': 0.23223627472975883}",20,0,-8.46929246991493,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
147,False,"{'a': 0.3, 'e': 0.22992548518672384}",30,16,-41.845408882560825,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
148,False,"{'a': 0.3, 'e': 0.22763768838381274}",20,0,-17.673116486336227,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
149,False,"{'a': 0.3, 'e': 0.22537265553943872}",20,3,-38.63422279407077,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
150,False,"{'a': 0.3, 'e': 0.22313016014842982}",20,0,-62.98037475777942,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
151,False,"{'a': 0.3, 'e': 0.2209099779593782}",25,13,-21.956157313713963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
152,False,"{'a': 0.3, 'e': 0.21871188695221475}",20,2,19.349135216450858,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.3, 'e': 0.21653566731600707}",25,14,23.45650877614047,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.3, 'e': 0.21438110142697794}",20,0,19.714409069949035,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
155,False,"{'a': 0.3, 'e': 0.21224797382674304}",30,8,8.280669952065823,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
156,False,"{'a': 0.3, 'e': 0.21013607120076472}",30,0,-10.316599890155402,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
157,False,"{'a': 0.3, 'e': 0.20804518235702046}",30,12,0.6180846230882118,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
158,False,"{'a': 0.3, 'e': 0.20597509820488344}",25,0,23.28612756833622,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
159,False,"{'a': 0.3, 'e': 0.20392561173421342}",25,14,18.971676323085354,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.3, 'e': 0.20189651799465538}",20,8,-2.856694599385946,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
161,False,"{'a': 0.3, 'e': 0.1998876140751445}",20,12,7.974170396144169,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.3, 'e': 0.19789869908361465}",20,14,10.202671948175178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.3, 'e': 0.19592957412690934}",25,0,-87.24189331667729,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
164,False,"{'a': 0.3, 'e': 0.19398004229089189}",35,0,-62.26356962795363,"{0: 28, 1: 1, 2: 5, 3: 0, 4: 1}",0
165,False,"{'a': 0.3, 'e': 0.19204990862075408}",20,0,-21.54310023523592,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
166,False,"{'a': 0.3, 'e': 0.1901389801015205}",20,2,-11.250415664440858,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
167,False,"{'a': 0.3, 'e': 0.1882470656387468}",25,0,13.538685248955423,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
168,False,"{'a': 0.3, 'e': 0.18637397603940997}",20,12,16.455313515143256,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.3, 'e': 0.18451952399298926}",20,16,7.790112076153883,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.3, 'e': 0.18268352405273466}",20,0,-2.173165412894461,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
171,False,"{'a': 0.3, 'e': 0.1808657926171221}",20,15,8.553557844335216,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.3, 'e': 0.17906614791149322}",30,2,36.784458685683155,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.3, 'e': 0.17728440996987782}",25,11,-15.76268389897195,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
174,False,"{'a': 0.3, 'e': 0.17552040061699686}",20,0,8.972030362086027,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
175,False,"{'a': 0.3, 'e': 0.17377394345044514}",20,2,31.746779597767567,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.3, 'e': 0.17204486382305054}",30,6,-17.180919130367997,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
177,False,"{'a': 0.3, 'e': 0.17033298882540943}",20,4,12.109292549469242,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.3, 'e': 0.1686381472685955}",25,0,-3.312130512304117,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
179,False,"{'a': 0.3, 'e': 0.1669601696670407}",20,0,6.134944280258102,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
180,False,"{'a': 0.3, 'e': 0.16529888822158653}",20,3,7.485221097511502,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
181,False,"{'a': 0.3, 'e': 0.16365413680270405}",25,0,-59.754130787780454,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
182,False,"{'a': 0.3, 'e': 0.16202575093388075}",20,15,10.79048616202309,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.3, 'e': 0.16041356777517274}",20,9,13.62693104838155,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.3, 'e': 0.15881742610692068}",25,12,-8.140910892470064,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
