trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
24,False,"{'a': 0.5, 'e': 0.7866278610665535}",25,0,-60.42592965474208,"{0: 18, 1: 2, 2: 2, 3: 3, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.7788007830714049}",20,0,-49.59848374110634,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
26,False,"{'a': 0.5, 'e': 0.7710515858035663}",25,0,-215.54186197296323,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 4}",0
27,False,"{'a': 0.5, 'e': 0.7633794943368531}",20,0,-49.56674213659881,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.7557837414557255}",25,0,-144.45785642240148,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
29,False,"{'a': 0.5, 'e': 0.7482635675785653}",20,0,-34.80801480919069,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.7408182206817179}",35,21,-39.2872377792436,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
31,False,"{'a': 0.5, 'e': 0.7334469562242892}",20,0,-114.41224903261674,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
32,False,"{'a': 0.5, 'e': 0.7261490370736909}",20,0,-38.5667096267668,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.7189237334319262}",20,0,-21.230166740446016,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.7117703227626097}",20,0,-101.21549271968213,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
35,False,"{'a': 0.5, 'e': 0.7046880897187134}",35,13,-103.94103117270882,"{0: 13, 1: 1, 2: 6, 3: 1, 4: 1}",1
36,False,"{'a': 0.5, 'e': 0.697676326071031}",20,0,-55.92462168162843,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.6907343306373547}",20,0,-60.62076205012193,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.6838614092123558}",20,0,-76.44186473430513,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
39,False,"{'a': 0.5, 'e': 0.6770568744981647}",20,0,-25.697837811318315,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.6703200460356393}",25,5,-46.83855913644132,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.6636502501363194}",25,4,-47.852666265618005,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
42,False,"{'a': 0.5, 'e': 0.6570468198150567}",20,0,-77.42530281660976,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.6505090947233165}",20,0,-25.468945429076417,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.6440364210831414}",20,0,-173.85707072584995,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
45,False,"{'a': 0.5, 'e': 0.6376281516217733}",20,0,-47.98116209555385,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
46,False,"{'a': 0.5, 'e': 0.631283645506926}",20,0,-48.49174981104312,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
47,False,"{'a': 0.5, 'e': 0.6250022682827008}",20,0,-120.13531057337846,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
48,False,"{'a': 0.5, 'e': 0.6187833918061408}",30,0,-33.305521151382166,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
49,False,"{'a': 0.5, 'e': 0.6126263941844161}",20,2,-22.52384650427637,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
50,False,"{'a': 0.5, 'e': 0.6065306597126334}",25,0,-43.753875751247755,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
51,False,"{'a': 0.5, 'e': 0.6004955788122659}",20,13,-3.1655691428658534,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.5945205479701944}",20,6,-24.76082600386096,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.5886049696783552}",20,14,8.628608738993242,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.5827482523739896}",25,8,-29.639124471142942,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.5769498103804866}",30,0,-137.61332185123797,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
56,False,"{'a': 0.5, 'e': 0.5712090638488149}",25,0,-49.187341762056995,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.5655254386995371}",35,7,-4.941558721499552,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.559898366565402}",25,0,-21.996519466880343,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.5543272847345071}",25,14,5.912275548242693,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.5488116360940265}",20,6,-12.251212354789775,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.5433508690744998}",20,5,-35.50899109309026,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
62,False,"{'a': 0.5, 'e': 0.5379444375946745}",25,0,-24.69048730742597,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.5325918010068972}",25,1,-0.38780787282634344,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.5272924240430485}",25,20,7.467959425278802,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.522045776761016}",20,0,-66.32698536458855,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.5168513344916992}",20,7,-37.942926501783724,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
67,False,"{'a': 0.5, 'e': 0.5117085777865424}",25,11,-45.75910359843068,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
68,False,"{'a': 0.5, 'e': 0.5066169923655895}",20,13,-27.95666555164002,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
69,False,"{'a': 0.5, 'e': 0.5015760690660555}",30,17,-73.53278648580644,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
70,False,"{'a': 0.5, 'e': 0.49658530379140947}",20,12,13.951288803899308,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.5, 'e': 0.4916441974609651}",25,16,5.933327441976555,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.4867522559599717}",30,0,-165.74389124442052,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 4}",0
73,False,"{'a': 0.5, 'e': 0.48190899009020244}",30,0,-48.485927014676555,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.4771139155210344}",20,0,-28.622732555782527,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
75,False,"{'a': 0.5, 'e': 0.4723665527410147}",25,0,-27.3380283931188,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
76,False,"{'a': 0.5, 'e': 0.46766642700990924}",20,7,17.05085212458035,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.46301306831122807}",30,12,-26.169317031600773,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.4584060113052235}",25,6,4.998280361978646,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.45384479528235583}",20,0,-28.75790783167482,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
80,False,"{'a': 0.5, 'e': 0.44932896411722156}",35,0,-66.97116049642155,"{0: 28, 1: 4, 2: 1, 3: 0, 4: 2}",0
81,False,"{'a': 0.5, 'e': 0.4448580662229411}",20,0,-32.65554947257745,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.44043165450599925}",20,0,-10.894001527789955,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.43604928632153556}",25,8,8.53020367089704,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
84,False,"{'a': 0.5, 'e': 0.43171052342907973}",25,13,15.798271967959156,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
