trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
430,False,"{'a': 0.9, 'e': 0.013568559012200934}",20,8,19.246778563472148,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.9, 'e': 0.013433549594245302}",35,15,26.287680144187714,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.9, 'e': 0.013299883542443767}",20,11,21.660243931189385,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.9, 'e': 0.013167547490079751}",25,18,-7.244145096611378,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
434,False,"{'a': 0.9, 'e': 0.013036528203437736}",25,13,21.182114978052578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.9, 'e': 0.012906812580479862}",25,15,20.298139823413475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.9, 'e': 0.01277838764953576}",30,10,10.264749265587998,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
437,False,"{'a': 0.9, 'e': 0.012651240568005305}",25,11,25.16661687436081,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.9, 'e': 0.012525358621074385}",25,20,8.969964084303365,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.9, 'e': 0.012400729220443406}",25,8,28.964037182587344,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.9, 'e': 0.012277339903068436}",20,9,19.762686333841344,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.9, 'e': 0.012155178329914935}",20,0,26.430388228185418,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
442,False,"{'a': 0.9, 'e': 0.012034232284723775}",20,3,25.03831730541699,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.9, 'e': 0.011914489672789647}",35,27,12.838279647363104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.9, 'e': 0.011795938519751562}",25,10,25.83117871484104,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.9, 'e': 0.011678566970395442}",25,2,41.75309149666133,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.9, 'e': 0.011562363287468536}",20,0,28.49101720460071,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
447,False,"{'a': 0.9, 'e': 0.01144731585050571}",20,12,15.049984067920002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.9, 'e': 0.011333413154667387}",20,1,29.30004768112449,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.9, 'e': 0.011220643809589084}",25,14,22.015262598643673,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.9, 'e': 0.011108996538242306}",25,9,17.72968818238595,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.9, 'e': 0.010998460175806881}",25,0,-3.46850648216122,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
452,False,"{'a': 0.9, 'e': 0.01088902366855444}",25,7,32.094756053943826,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.9, 'e': 0.010780676072743084}",20,14,13.57575770386297,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.9, 'e': 0.010673406553522925}",20,10,21.029516973026162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.9, 'e': 0.010567204383852655}",20,16,5.743021921558869,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.9, 'e': 0.010462058943426795}",25,15,14.924580716840714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.9, 'e': 0.010357959717613696}",20,6,25.893449554877005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.9, 'e': 0.010254896296404022}",25,3,35.757478124169836,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.9, 'e': 0.010152858373369763}",20,10,16.42382077899111,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.9, 'e': 0.010051835744633576}",25,10,21.707643789690778,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
