trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.9, 'e': 0.024723526470339388}",25,0,33.55202759331017,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
371,False,"{'a': 0.9, 'e': 0.02447752327165267}",20,6,22.951493684734086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.9, 'e': 0.024233967845691113}",20,6,31.834908477791547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.9, 'e': 0.023992835836709175}",20,11,16.83414733093688,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.9, 'e': 0.023754103131304997}",25,5,21.393837771978365,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.9, 'e': 0.023517745856009107}",25,15,17.34684548283952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.9, 'e': 0.023283740374897}",20,11,21.571400825669667,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.9, 'e': 0.02305206328722557}",20,9,22.419434812553465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.9, 'e': 0.02282269142509297}",20,16,6.379552348812371,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.9, 'e': 0.022595601851121864}",20,0,17.06308370145358,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
380,False,"{'a': 0.9, 'e': 0.02237077185616559}",20,12,13.087684247317293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.9, 'e': 0.022148178957037315}",25,11,23.944442983056184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.9, 'e': 0.02192780089426161}",30,3,38.06420018759499,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.9, 'e': 0.02170961562984857}",30,12,22.53859662867395,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.9, 'e': 0.021493601345089923}",25,12,22.88119706516587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.9, 'e': 0.02127973643837717}",25,9,26.65543273385963,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.9, 'e': 0.021067999523041434}",25,16,8.809744367131255,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.9, 'e': 0.02085836942521472}",30,18,21.85077802635285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.9, 'e': 0.020650825181712566}",20,4,-4.398632580206736,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
389,False,"{'a': 0.9, 'e': 0.020445346037937653}",20,4,16.55614607416585,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.9, 'e': 0.02024191144580439}",20,14,9.791350057202385,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.9, 'e': 0.020040501061684014}",20,14,-11.080909886721543,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
392,False,"{'a': 0.9, 'e': 0.019841094744370288}",25,7,36.11300006597013,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.9, 'e': 0.019643672553065292}",20,6,23.122673985870335,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.9, 'e': 0.01944821474538539}",25,3,37.38973458513105,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.9, 'e': 0.01925470177538692}",25,15,18.77052591945185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.9, 'e': 0.019063114291611637}",25,17,15.823411186322422,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.9, 'e': 0.018873433135151486}",30,4,38.73532901754824,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.9, 'e': 0.018685639337732773}",20,4,29.130063146780742,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.9, 'e': 0.018499714119819242}",20,6,6.733332579334975,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.9, 'e': 0.01831563888873418}",25,11,25.33419555040706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.9, 'e': 0.018133395236801075}",20,3,-15.414303891046554,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
402,False,"{'a': 0.9, 'e': 0.01795296493950285}",20,0,23.374467509004607,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
403,False,"{'a': 0.9, 'e': 0.01777432995365944}",20,0,29.277199347340765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
404,False,"{'a': 0.9, 'e': 0.017597472415623393}",20,0,25.257798702912716,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
405,False,"{'a': 0.9, 'e': 0.017422374639493515}",25,13,19.3815416003398,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.9, 'e': 0.017249019115346265}",20,5,29.38840685401664,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.9, 'e': 0.017077388507484793}",25,3,39.778189582129365,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.9, 'e': 0.01690746565270528}",25,0,6.879308509913254,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
409,False,"{'a': 0.9, 'e': 0.016739233558580632}",20,7,21.61179990447237,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.9, 'e': 0.016572675401761255}",25,8,-14.851496775265424,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
411,False,"{'a': 0.9, 'e': 0.016407774526292645}",20,12,14.56450447378943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.9, 'e': 0.01624451444194987}",20,10,17.643086503115484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.9, 'e': 0.016082878822588433}",30,16,24.577237903744255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.9, 'e': 0.015922851504511698}",25,16,15.408648830414833,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.9, 'e': 0.015764416484854486}",20,6,25.09049936580512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.9, 'e': 0.01560755791998283}",20,10,5.733473776534819,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
417,False,"{'a': 0.9, 'e': 0.015452260123909515}",25,15,12.465240625475504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.9, 'e': 0.015298507566725518}",20,10,20.030786525936854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.9, 'e': 0.01514628487304698}",20,4,27.623731939755096,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.9, 'e': 0.014995576820477703}",25,5,32.01737500475176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.9, 'e': 0.014846368338086832}",20,8,17.46914581933039,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.9, 'e': 0.014698644504901784}",20,14,10.932702320958917,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.9, 'e': 0.014552390548416123}",20,10,17.981892942816643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.9, 'e': 0.01440759184311235}",25,11,26.137176685986756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.9, 'e': 0.014264233908999256}",30,0,51.805122883504346,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
426,False,"{'a': 0.9, 'e': 0.014122302410163962}",25,5,34.892366730297454,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.9, 'e': 0.013981783153338296}",20,9,23.90860900553509,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.9, 'e': 0.013842662086479501}",20,0,23.91248741586792,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
429,False,"{'a': 0.9, 'e': 0.013704925297364945}",25,15,18.206085674618624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.9, 'e': 0.013568559012200934}",25,8,31.91052480383631,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.9, 'e': 0.013433549594245302}",20,13,12.227764731249547,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.9, 'e': 0.013299883542443767}",35,0,49.47106463593321,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
433,False,"{'a': 0.9, 'e': 0.013167547490079751}",20,9,18.25806480960665,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.9, 'e': 0.013036528203437736}",25,0,40.928596419466245,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
435,False,"{'a': 0.9, 'e': 0.012906812580479862}",25,18,11.093314468335283,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.9, 'e': 0.01277838764953576}",25,8,30.876081146773657,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.9, 'e': 0.012651240568005305}",25,14,18.300303190466188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.9, 'e': 0.012525358621074385}",25,8,27.93323729311886,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.9, 'e': 0.012400729220443406}",25,18,12.63595448699856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.9, 'e': 0.012277339903068436}",20,0,29.16953832742837,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
441,False,"{'a': 0.9, 'e': 0.012155178329914935}",25,13,20.859768319326292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.9, 'e': 0.012034232284723775}",20,12,16.295696897889663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.9, 'e': 0.011914489672789647}",30,16,22.743781711872778,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.9, 'e': 0.011795938519751562}",30,13,24.752514006834616,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.9, 'e': 0.011678566970395442}",20,0,29.07615207654031,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
446,False,"{'a': 0.9, 'e': 0.011562363287468536}",30,20,21.508433311465406,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.9, 'e': 0.01144731585050571}",20,11,18.678180896290243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.9, 'e': 0.011333413154667387}",30,3,35.63926245281699,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.9, 'e': 0.011220643809589084}",20,5,23.661744650191345,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.9, 'e': 0.011108996538242306}",25,0,36.974516037153116,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
451,False,"{'a': 0.9, 'e': 0.010998460175806881}",20,8,22.01582762805024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.9, 'e': 0.01088902366855444}",20,4,25.15357202871848,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.9, 'e': 0.010780676072743084}",30,0,47.02865031584089,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
454,False,"{'a': 0.9, 'e': 0.010673406553522925}",25,13,21.522127888116813,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.9, 'e': 0.010567204383852655}",30,7,41.524078953975724,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.9, 'e': 0.010462058943426795}",30,0,50.86605917045351,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
457,False,"{'a': 0.9, 'e': 0.010357959717613696}",20,10,16.328898355172853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.9, 'e': 0.010254896296404022}",30,16,22.941552425322698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.9, 'e': 0.010152858373369763}",25,5,30.709577510484415,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.9, 'e': 0.010051835744633576}",25,0,40.19870887783162,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
461,False,"{'a': 0.9, 'e': 0.00995181830784842}",30,20,21.11843211436161,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.9, 'e': 0.009852796061187257}",20,14,11.002986571545573,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.9, 'e': 0.009754759102342903}",20,8,19.56638813525459,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.9, 'e': 0.009657697627537777}",25,17,15.096499014158315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.9, 'e': 0.009561601930543505}",20,0,30.238676092313344,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.9, 'e': 0.009466462401710323}",20,0,28.836258280973844,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
467,False,"{'a': 0.9, 'e': 0.009372269527006058}",20,5,7.783277247262358,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
468,False,"{'a': 0.9, 'e': 0.009279013887064744}",20,0,33.62731171221566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.9, 'e': 0.009186686156244664}",25,1,37.432729940330205,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.9, 'e': 0.009095277101695816}",20,10,17.204112295680158,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.9, 'e': 0.00900477758243656}",30,16,23.22937530267205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.9, 'e': 0.008915178548439553}",20,2,18.555116047187663,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
473,False,"{'a': 0.9, 'e': 0.008826471039726723}",25,13,24.53616923177233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.9, 'e': 0.00873864618547329}",30,11,37.29722911963829,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.9, 'e': 0.008651695203120634}",25,16,16.7515719062417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.9, 'e': 0.00856560939749806}",25,2,42.732203916713345,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.9, 'e': 0.00848038015995326}",35,21,28.19908468470546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.9, 'e': 0.00839599896749147}",20,7,25.749091373968646,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.9, 'e': 0.008312457381923119}",25,16,16.779725054427,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.9, 'e': 0.00822974704902003}",20,6,25.656003901533897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.9, 'e': 0.008147859697679982}",20,6,19.73079353030787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.9, 'e': 0.008066787139099614}",20,10,20.801383567261755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.9, 'e': 0.007986521265955502}",25,3,35.09635819341256,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.9, 'e': 0.007907054051593441}",20,5,25.35567886873302,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.9, 'e': 0.007828377549225767}",30,21,17.3410739420814,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.9, 'e': 0.007750483891136692}",30,13,29.469546277543188,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.9, 'e': 0.007673365287895489}",30,21,18.054302833993194,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.9, 'e': 0.007597014027577567}",20,11,17.466270073068397,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.9, 'e': 0.00752142247499327}",20,0,26.891641150263126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
490,False,"{'a': 0.9, 'e': 0.007446583070924338}",20,14,8.236168150419308,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.9, 'e': 0.007372488331368012}",20,11,13.776370453667584,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.9, 'e': 0.007299130846788583}",20,4,28.057382429251202,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.9, 'e': 0.0072265032813764625}",20,11,12.859416214597223,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.9, 'e': 0.007154598372314579}",30,4,-2.45878604128736,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
495,False,"{'a': 0.9, 'e': 0.0070834089290521185}",20,4,28.09499819283905,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.9, 'e': 0.007012927832585425}",25,6,30.170502793395336,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.9, 'e': 0.0069431480347461145}",20,5,23.423488780762682,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.9, 'e': 0.006874062557496248}",20,7,25.184614504956542,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.9, 'e': 0.006805664492230543}",25,17,16.528315147351243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.9, 'e': 0.006737946999085467}",20,3,6.830519655645704,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
501,False,"{'a': 0.9, 'e': 0.006670903306255274}",20,0,28.700519388422503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
502,False,"{'a': 0.9, 'e': 0.006604526709314805}",25,15,19.157625561709757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.9, 'e': 0.006538810570549064}",20,3,23.9618522112708,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.9, 'e': 0.006473748318289405}",25,2,39.19700269582999,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.9, 'e': 0.006409333446256383}",25,0,36.26017785356781,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
506,False,"{'a': 0.9, 'e': 0.00634555951290911}",20,3,17.18597714710551,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
507,False,"{'a': 0.9, 'e': 0.006282420140801118}",25,0,35.76670327843148,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
508,False,"{'a': 0.9, 'e': 0.006219909015942573}",20,3,24.235003209195146,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.9, 'e': 0.006158019887168897}",25,14,17.931167768871354,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.9, 'e': 0.006096746565515633}",25,20,6.953267903201896,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.9, 'e': 0.006036082923599565}",20,2,28.430712249010146,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.9, 'e': 0.005976022895005943}",35,21,27.05438571021535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.9, 'e': 0.005916560473681857}",20,0,30.84673211460616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
514,False,"{'a': 0.9, 'e': 0.0058576897133356225}",25,9,28.41258813901264,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.9, 'e': 0.005799404726842141}",35,21,26.347512347314996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.9, 'e': 0.005741699685654202}",25,0,45.95400340070063,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.9, 'e': 0.005684568819219595}",20,9,21.394450833542145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.9, 'e': 0.005628006414404065}",25,14,18.697489294500855,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.9, 'e': 0.005572006814919993}",30,19,20.043202836950055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.9, 'e': 0.0055165644207607716}",30,12,30.880704138252398,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.9, 'e': 0.005461673687640779}",25,0,37.70669627429008,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
522,False,"{'a': 0.9, 'e': 0.00540732912644096}",30,19,19.505386824777485,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.9, 'e': 0.005353525302659903}",25,11,24.544891551006142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.9, 'e': 0.005300256835870402}",30,8,40.25489491937534,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.9, 'e': 0.005247518399181385}",20,9,20.533460346182093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.9, 'e': 0.005195304718705231}",35,22,28.05095245532867,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.9, 'e': 0.005143610573030379}",20,6,24.56867382911227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.9, 'e': 0.00509243079269919}",30,1,45.282683590210794,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.9, 'e': 0.005041760259690979}",25,11,28.288936230240427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.9, 'e': 0.004991593906910217}",20,8,22.935101018586067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.9, 'e': 0.004941926717679818}",20,4,28.647023321941916,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.9, 'e': 0.004892753725239476}",20,10,19.17741628018276,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.9, 'e': 0.004844070012248967}",20,2,26.34245941976294,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.9, 'e': 0.004795870710296421}",20,12,16.106040055541424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.9, 'e': 0.004748150999411473}",20,15,10.785173607242792,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.9, 'e': 0.004700906107583276}",20,13,11.751289133457425,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.9, 'e': 0.004654131310283272}",25,19,12.603847313225163,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.9, 'e': 0.004607821929992752}",25,15,17.91820808348026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.9, 'e': 0.004561973335735096}",25,11,22.686652339651296,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.9, 'e': 0.004516580942612666}",30,20,17.952421118926726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.9, 'e': 0.004471640211348332}",35,12,42.65493268024733,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.9, 'e': 0.004427146647831511}",25,15,17.945109511178256,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.9, 'e': 0.004383095802668776}",20,14,13.68438076513058,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.9, 'e': 0.004339483270738895}",35,23,26.221481892302474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.9, 'e': 0.00429630469075234}",30,24,8.852215050315873,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.9, 'e': 0.004253555744815125}",30,15,-14.457806502056195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
547,False,"{'a': 0.9, 'e': 0.004211232157997035}",20,9,21.382060666395155,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.9, 'e': 0.0041693296979041115}",20,7,25.154677871595787,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.9, 'e': 0.004127844174255436}",25,12,21.847269604313716,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.9, 'e': 0.004086771438464067}",20,6,26.55626527978467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.9, 'e': 0.004046107383222199}",20,4,26.996557040056583,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.9, 'e': 0.004005847942090417}",30,20,23.79011686760871,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.9, 'e': 0.003965989089091065}",35,15,38.366149490422835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.9, 'e': 0.003926526838305624}",30,16,25.232632603501845,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.9, 'e': 0.0038874572434761303}",25,8,28.470356135096758,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
